Order ID,Order Number,Quantity,Price,Line Number,Sales,Status,Deal Size
1635,10332,26,85.52,10,2223.52,Shipped,Small
1636,10345,43,53.76,1,2311.68,Shipped,Small
1637,10356,26,31.86,7,828.36,Shipped,Small
1638,10367,28,30.59,12,856.52,Resolved,Small
1639,10380,27,68.35,5,1845.45,Shipped,Small
1640,10391,24,100,1,4042.08,Shipped,Medium
1641,10421,40,45.7,2,1828,In Process,Small
1642,10103,36,100,1,3680.28,Shipped,Medium
1643,10114,21,100,5,2925.09,Shipped,Small
1644,10126,27,100,1,3415.77,Shipped,Medium
1645,10140,47,100,1,5105.14,Shipped,Medium
1646,10151,42,100,8,5098.8,Shipped,Medium
1647,10165,32,100,17,4661.76,Shipped,Medium
1648,10175,28,100,6,2969.96,Shipped,Small
1649,10184,24,100,11,3496.32,Shipped,Medium
1650,10194,49,100,1,5760.93,Shipped,Medium
1651,10207,46,100,12,6819.04,Shipped,Medium
1652,10217,28,100,1,3148.88,Shipped,Medium
1653,10229,48,100,6,5704.32,Shipped,Medium
1654,10246,29,100,10,3520.6,Shipped,Medium
1655,10259,47,100,9,5285.62,Shipped,Medium
1656,10271,43,100,10,5605.05,Shipped,Medium
1657,10281,25,100,6,2779.5,Shipped,Small
1658,10291,48,100,1,5398.08,Shipped,Medium
1659,10305,24,100,10,3189.6,Shipped,Medium
1660,10313,42,100,4,5581.8,Shipped,Medium
1661,10324,31,100,2,3820.44,Shipped,Medium
1662,10334,42,100,5,5528.04,On Hold,Medium
1663,10348,37,100,1,5981.42,Shipped,Medium
1664,10358,41,100,7,5684.65,Shipped,Medium
1665,10371,20,100,5,3449.4,Shipped,Medium
1666,10382,20,100,3,2654.4,Shipped,Small
1667,10412,70,100,10,8498,Shipped,Large
1668,10425,49,100,9,5510.54,In Process,Medium
1669,10108,35,58.87,15,2060.45,Shipped,Small
1670,10121,32,76.88,2,2460.16,Shipped,Small
1671,10135,29,61.64,16,1787.56,Shipped,Small
1672,10145,27,60.95,3,1645.65,Shipped,Small
1673,10159,27,80.34,11,2169.18,Shipped,Small
1674,10169,38,74.11,11,2816.18,Shipped,Small
1675,10180,35,72.03,6,2521.05,Shipped,Small
1676,10190,42,76.19,3,3199.98,Shipped,Medium
1677,10211,21,63.72,11,1338.12,Shipped,Small
1678,10224,37,80.34,4,2972.58,Shipped,Small
1679,10237,26,79.65,4,2070.9,Shipped,Small
1680,10252,47,65.8,8,3092.6,Shipped,Medium
1681,10264,37,65.1,6,2408.7,Shipped,Small
1682,10276,46,75.49,12,3472.54,Shipped,Medium
1683,10285,38,59.56,3,2263.28,Shipped,Small
1684,10299,33,66.49,6,2194.17,Shipped,Small
1685,10309,24,56.1,2,1346.4,Shipped,Small
1686,10319,31,81.73,7,2533.63,Shipped,Small
1687,10330,42,81.03,1,3403.26,Shipped,Medium
1688,10341,32,100,6,3307.2,Shipped,Medium
1689,10355,41,70.65,3,2896.65,Shipped,Small
1690,10363,43,61.23,14,2632.89,Shipped,Small
1691,10375,20,100,14,2046,Shipped,Small
1692,10390,35,65.13,4,2279.55,Shipped,Small
1693,10403,27,79.65,4,2150.55,Shipped,Small
1694,10110,43,78.15,11,3360.45,Shipped,Medium
1695,10124,32,72.7,10,2326.4,Shipped,Small
1696,10148,21,73.6,4,1545.6,Shipped,Small
1697,10161,20,100,3,2144.6,Shipped,Small
1698,10172,22,74.51,1,1639.22,Shipped,Small
1699,10182,36,73.6,14,2649.6,Shipped,Small
1700,10192,46,83.6,2,3845.6,Shipped,Medium
1701,10204,47,96.32,8,4527.04,Shipped,Medium
1702,10212,45,88.14,1,3966.3,Shipped,Medium
1703,10227,47,88.14,14,4142.58,Shipped,Medium
1704,10241,47,94.5,6,4441.5,Shipped,Medium
1705,10267,38,87.24,3,3315.12,Shipped,Medium
1706,10279,49,79.97,3,3918.53,Shipped,Medium
1707,10288,35,80.87,9,2830.45,Shipped,Small
1708,10302,49,100,5,5298.86,Shipped,Medium
1709,10311,28,93.6,4,2620.8,Shipped,Small
1710,10321,30,72.7,1,2181,Shipped,Small
1711,10332,39,86.72,7,3382.08,Shipped,Medium
1712,10346,25,100,1,2876.75,Shipped,Small
1713,10368,40,100,2,4107.2,Shipped,Medium
1714,10380,36,37.5,6,1350,Shipped,Small
1715,10407,76,94.5,6,7182,On Hold,Large
1716,10420,39,100,9,3933.93,In Process,Medium
1717,10104,44,39.6,10,1742.4,Shipped,Small
1718,10114,24,30.06,1,721.44,Shipped,Small
1719,10127,39,38.19,12,1489.41,Shipped,Small
1720,10141,21,42.43,6,891.03,Shipped,Small
1721,10151,30,40.31,4,1209.3,Shipped,Small
1722,10165,27,31.82,13,859.14,Shipped,Small
1723,10175,37,31.12,2,1151.44,Shipped,Small
1724,10184,42,31.82,7,1336.44,Shipped,Small
1725,10195,32,28.29,7,905.28,Shipped,Small
1726,10207,42,29.7,8,1247.4,Shipped,Small
1727,10219,21,40.31,3,846.51,Shipped,Small
1728,10229,33,32.88,2,1085.04,Shipped,Small
1729,10246,49,36.07,6,1767.43,Shipped,Small
1730,10259,31,33.24,5,1030.44,Shipped,Small
1731,10271,38,41.72,6,1585.36,Shipped,Small
1732,10281,20,40.66,2,813.2,Shipped,Small
1733,10292,39,30.06,9,1172.34,Shipped,Small
1734,10305,48,31.47,6,1510.56,Shipped,Small
1735,10314,39,37.13,15,1448.07,Shipped,Small
1736,10324,30,100,9,3338.1,Shipped,Medium
1737,10335,33,37.13,2,1225.29,Shipped,Small
1738,10349,36,37.13,3,1336.68,Shipped,Small
1739,10358,36,82.94,4,2985.84,Shipped,Small
1740,10371,45,100,8,5545.8,Shipped,Medium
1741,10383,40,100,3,6089.6,Shipped,Medium
1742,10394,46,38.9,6,1789.4,Shipped,Small
1743,10412,30,36.07,6,1082.1,Shipped,Small
1744,10425,31,33.24,5,1030.44,In Process,Small
1745,10106,49,74.68,13,3659.32,Shipped,Medium
1746,10119,41,59.6,4,2443.6,Shipped,Small
1747,10131,35,67.14,5,2349.9,Shipped,Small
1748,10143,27,60.97,8,1646.19,Shipped,Small
1749,10155,23,72.62,6,1670.26,Shipped,Small
1750,10167,21,69.88,2,1467.48,Cancelled,Small
1751,10178,34,80.84,5,2748.56,Shipped,Small
1752,10186,22,69.2,2,1522.4,Shipped,Small
1753,10198,48,67.82,5,3255.36,Shipped,Medium
1754,10209,43,82.21,1,3535.03,Shipped,Medium
1755,10222,32,81.53,5,2608.96,Shipped,Small
1756,10249,20,67.82,1,1356.4,Shipped,Small
1757,10262,24,67.14,10,1611.36,Cancelled,Small
1758,10274,40,65.08,2,2603.2,Shipped,Small
1759,10284,30,73.99,12,2219.7,Shipped,Small
1760,10296,21,71.25,8,1496.25,Shipped,Small
1761,10307,25,75.36,2,1884,Shipped,Small
1762,10316,34,63.71,10,2166.14,Shipped,Small
1763,10328,48,58.92,1,2828.16,Shipped,Small
1764,10339,55,100,12,6214.45,Shipped,Medium
1765,10351,25,74.68,5,1867,Shipped,Small
1766,10373,38,70.44,7,2676.72,Shipped,Small
1767,10386,39,55.96,1,2182.44,Resolved,Small
1768,10398,28,57.55,3,1611.4,Shipped,Small
1769,10400,24,61.66,2,1479.84,Shipped,Small
1770,10415,21,67.82,1,1424.22,Disputed,Small
1771,10110,46,100,10,5942.28,Shipped,Medium
1772,10124,25,93.95,9,2348.75,Shipped,Small
1773,10148,34,100,3,4392.12,Shipped,Medium
1774,10161,25,100,2,2759.75,Shipped,Small
1775,10173,23,100,16,2728.03,Shipped,Small
1776,10182,20,100,13,2395.8,Shipped,Small
1777,10192,23,100,1,3052.33,Shipped,Medium
1778,10204,42,100,7,4242,Shipped,Medium
1779,10213,27,100,3,2790.45,Shipped,Small
1780,10227,33,100,13,4340.49,Shipped,Medium
1781,10241,28,98.65,5,2762.2,Shipped,Small
1782,10267,43,100,2,4645.72,Shipped,Medium
1783,10279,48,100,2,5580.96,Shipped,Medium
1784,10288,48,100,8,6539.04,Shipped,Medium
1785,10302,45,100,4,5548.95,Shipped,Medium
1786,10311,43,100,3,4595.41,Shipped,Medium
1787,10332,44,42.26,11,1859.44,Shipped,Small
1788,10346,24,87.24,5,2093.76,Shipped,Small
1789,10368,31,100,5,4223.13,Shipped,Medium
1790,10380,44,36.29,7,1596.76,Shipped,Small
1791,10407,59,98.65,5,5820.35,On Hold,Medium
1792,10420,55,96.3,8,5296.5,In Process,Medium
1793,10109,29,32.1,6,930.9,Shipped,Small
1794,10122,39,30.96,4,1207.44,Shipped,Small
1795,10135,20,35.87,1,717.4,Shipped,Small
1796,10147,25,42.67,1,1066.75,Shipped,Small
1797,10160,42,37,2,1554,Shipped,Small
1798,10171,36,35.49,4,1277.64,Shipped,Small
1799,10181,37,42.67,8,1578.79,Shipped,Small
1800,10192,30,30.59,13,917.7,Shipped,Small
1801,10203,21,37,2,777,Shipped,Small
1802,10212,34,43.42,12,1476.28,Shipped,Small
1803,10225,42,36.63,3,1538.46,Shipped,Small
1804,10239,20,44.56,2,891.2,Shipped,Small
1805,10253,40,42.67,7,1706.8,Cancelled,Small
1806,10266,34,40.4,8,1373.6,Shipped,Small
1807,10278,31,38.89,8,1205.59,Shipped,Small
1808,10287,36,39.65,6,1427.4,Shipped,Small
1809,10301,48,34.36,10,1649.28,Shipped,Small
1810,10310,33,41.91,4,1383.03,Shipped,Small
1811,10321,37,33.23,12,1229.51,Shipped,Small
1812,10331,27,42.24,13,1140.48,Shipped,Small
1813,10342,39,40.4,9,1575.6,Shipped,Small
1814,10355,36,38.52,4,1386.72,Shipped,Small
1815,10367,36,100,2,5018.4,Resolved,Medium
1816,10378,41,100,7,5856.85,Shipped,Medium
1817,10390,37,100,5,4894.73,Shipped,Medium
1818,10405,47,44.56,2,2094.32,Shipped,Small
1819,10419,15,42.67,7,640.05,Shipped,Small
1820,10105,44,72.58,4,3193.52,Shipped,Medium
1821,10119,35,87.62,13,3066.7,Shipped,Medium
1822,10129,41,94.71,4,3883.11,Shipped,Medium
1823,10142,49,98.25,1,4814.25,Shipped,Medium
1824,10154,31,91.17,2,2826.27,Shipped,Small
1825,10167,20,79.66,11,1593.2,Cancelled,Small
1826,10177,45,72.58,2,3266.1,Shipped,Medium
1827,10185,33,74.35,2,2453.55,Shipped,Small
1828,10197,47,83.2,8,3910.4,Shipped,Medium
1829,10208,20,89.4,2,1788,Shipped,Small
1830,10222,47,70.81,14,3328.07,Shipped,Medium
1831,10233,40,94.71,2,3788.4,Shipped,Medium
1832,10248,30,100,5,3053.7,Cancelled,Medium
1833,10261,22,91.17,3,2005.74,Shipped,Small
1834,10273,27,100,6,2796.12,Shipped,Small
1835,10283,34,92.94,8,3159.96,Shipped,Medium
1836,10295,46,84.97,3,3908.62,Shipped,Medium
1837,10306,31,84.08,2,2606.48,Shipped,Small
1838,10315,24,86.74,1,2081.76,Shipped,Small
1839,10326,41,85.85,3,3519.85,Shipped,Medium
1840,10339,55,100,13,10758,Shipped,Large
1841,10350,30,100,9,3021,Shipped,Medium
1842,10373,33,57.32,12,1891.56,Shipped,Small
1843,10384,43,97.87,2,4208.41,Shipped,Medium
1844,10396,27,83.2,7,2246.4,Shipped,Small
1845,10414,60,100,5,6107.4,On Hold,Medium
1846,10110,27,73.62,12,1987.74,Shipped,Small
1847,10124,49,83.04,11,4068.96,Shipped,Medium
1848,10148,31,73.62,5,2282.22,Shipped,Small
1849,10161,20,77.05,4,1541,Shipped,Small
1850,10172,24,81.33,2,1951.92,Shipped,Small
1851,10182,33,94.17,15,3107.61,Shipped,Medium
1852,10192,32,72.77,3,2328.64,Shipped,Small
1853,10204,40,79.62,9,3184.8,Shipped,Medium
1854,10212,27,79.62,2,2149.74,Shipped,Small
1855,10227,40,79.62,15,3184.8,Shipped,Medium
1856,10241,26,81.33,7,2114.58,Shipped,Small
1857,10267,44,96.74,4,4256.56,Shipped,Medium
1858,10279,33,71.06,4,2344.98,Shipped,Small
1859,10288,34,68.49,10,2328.66,Shipped,Small
1860,10302,48,74.48,6,3575.04,Shipped,Medium
1861,10311,25,83.04,5,2076,Shipped,Small
1862,10321,39,84.75,2,3305.25,Shipped,Medium
1863,10332,45,34.19,12,1538.55,Shipped,Small
1864,10346,24,100,2,3325.92,Shipped,Medium
1865,10368,46,79.62,1,3662.52,Shipped,Medium
1866,10380,44,79.06,9,3478.64,Shipped,Medium
1867,10407,13,81.33,7,1057.29,On Hold,Small
1868,10420,35,96.74,10,3385.9,In Process,Medium
1869,10108,30,63.07,5,1892.1,Shipped,Small
1870,10122,34,50.21,9,1707.14,Shipped,Small
1871,10135,27,66.13,6,1785.51,Shipped,Small
1872,10147,30,68.58,6,2057.4,Shipped,Small
1873,10159,50,69.8,1,3490,Shipped,Medium
1874,10169,34,50.21,1,1707.14,Shipped,Small
1875,10181,23,65.52,13,1506.96,Shipped,Small
1876,10191,48,60.01,2,2880.48,Shipped,Small
1877,10203,34,64.9,7,2206.6,Shipped,Small
1878,10211,48,48.98,1,2351.04,Shipped,Small
1879,10225,24,50.21,8,1205.04,Shipped,Small
1880,10238,47,62.45,2,2935.15,Shipped,Small
1881,10253,24,52.66,12,1263.84,Cancelled,Small
1882,10266,47,62.45,13,2935.15,Shipped,Small
1883,10276,20,61.23,2,1224.6,Shipped,Small
1884,10287,20,67.97,11,1359.4,Shipped,Small
1885,10300,31,58.78,4,1822.18,Shipped,Small
1886,10310,38,56.94,9,2163.72,Shipped,Small
1887,10320,26,61.23,2,1591.98,Shipped,Small
1888,10331,25,100,9,3078.5,Shipped,Medium
1889,10342,48,62.45,10,2997.6,Shipped,Small
1890,10355,44,62.45,6,2747.8,Shipped,Small
1891,10363,21,100,15,2447.76,Shipped,Small
1892,10378,46,41.54,6,1910.84,Shipped,Small
1893,10390,46,52.84,6,2430.64,Shipped,Small
1894,10419,55,52.66,12,2896.3,Shipped,Small
1895,10106,31,52.6,14,1630.6,Shipped,Small
1896,10119,20,72.98,5,1459.6,Shipped,Small
1897,10131,29,59.18,6,1716.22,Shipped,Small
1898,10143,33,77.59,9,2560.47,Shipped,Small
1899,10155,34,55.89,7,1900.26,Shipped,Small
1900,10167,32,63.12,3,2019.84,Cancelled,Small
1901,10178,27,73.64,6,1988.28,Shipped,Small
1902,10186,21,69.04,3,1449.84,Shipped,Small
1903,10198,27,71.67,6,1935.09,Shipped,Small
1904,10209,36,77.59,2,2793.24,Shipped,Small
1905,10222,43,70.35,6,3025.05,Shipped,Medium
1906,10249,25,69.7,2,1742.5,Shipped,Small
1907,10262,46,70.35,11,3236.1,Cancelled,Medium
1908,10274,24,72.33,3,1735.92,Shipped,Small
1909,10284,39,71.67,13,2795.13,Shipped,Small
1910,10296,31,53.92,9,1671.52,Shipped,Small
1911,10307,22,71.67,3,1576.74,Shipped,Small
1912,10316,47,76.93,11,3615.71,Shipped,Medium
1913,10328,20,72.98,2,1459.6,Shipped,Small
1914,10339,29,99.69,14,2891.01,Shipped,Small
1915,10351,38,68.38,4,2598.44,Shipped,Small
1916,10361,34,100,6,3871.92,Shipped,Medium
1917,10373,46,66,11,3036,Shipped,Medium
1918,10386,35,63.76,9,2231.6,Resolved,Small
1919,10398,34,71.67,13,2436.78,Shipped,Small
1920,10400,38,57.2,3,2173.6,Shipped,Small
1921,10415,18,69.7,2,1254.6,Disputed,Small
1922,10110,37,100,14,3724.42,Shipped,Medium
1923,10124,43,100,13,5203,Shipped,Medium
1924,10148,27,100,7,3469.5,Shipped,Medium
1925,10161,30,100,6,3148.2,Shipped,Medium
1926,10172,22,98.51,4,2167.22,Shipped,Small
1927,10182,49,100,17,6244.07,Shipped,Medium
1928,10192,46,100,5,5566,Shipped,Medium
1929,10204,48,91.02,11,4368.96,Shipped,Medium
1930,10212,46,87.81,4,4039.26,Shipped,Medium
1931,10226,48,92.09,2,4420.32,Shipped,Medium
1932,10241,27,86.73,9,2341.71,Shipped,Small
1933,10267,43,100,6,5110.98,Shipped,Medium
1934,10279,48,100,6,6168,Shipped,Medium
1935,10288,41,100,12,4873.26,Shipped,Medium
1936,10301,22,96.37,2,2120.14,Shipped,Small
1937,10311,46,92.09,7,4236.14,Shipped,Medium
1938,10321,21,89.95,4,1888.95,Shipped,Small
1939,10332,31,37.18,13,1152.58,Shipped,Small
1940,10346,26,95.88,6,2492.88,Shipped,Small
1941,10368,20,99.58,4,1991.6,Shipped,Small
1942,10380,34,100,11,3953.18,Shipped,Medium
1943,10407,43,86.73,9,3729.39,On Hold,Medium
1944,10420,26,100,12,2617.16,In Process,Small
1945,10105,50,79.67,1,3983.5,Shipped,Medium
1946,10119,35,90.57,10,3169.95,Shipped,Medium
1947,10129,50,77.99,1,3899.5,Shipped,Medium
1948,10143,23,80.51,14,1851.73,Shipped,Small
1949,10155,37,67.93,12,2513.41,Shipped,Small
1950,10167,29,83.86,8,2431.94,Cancelled,Small
1951,10178,21,72.12,11,1514.52,Shipped,Small
1952,10186,36,85.54,8,3079.44,Shipped,Medium
1953,10197,22,86.38,5,1900.36,Shipped,Small
1954,10209,22,89.73,7,1974.06,Shipped,Small
1955,10222,46,80.51,11,3703.46,Shipped,Medium
1956,10248,23,76.31,2,1755.13,Cancelled,Small
1957,10262,49,87.21,16,4273.29,Cancelled,Medium
1958,10273,48,83.02,3,3984.96,Shipped,Medium
1959,10283,33,72.96,5,2407.68,Shipped,Small
1960,10296,22,77.15,14,1697.3,Shipped,Small
1961,10307,22,91.41,8,2011.02,Shipped,Small
1962,10316,25,92.25,16,2306.25,Shipped,Small
1963,10326,20,92.25,2,1845,Shipped,Small
1964,10339,42,59.36,16,2493.12,Shipped,Small
1965,10350,25,60.34,10,1508.5,Shipped,Small
1966,10373,23,100,10,2394.3,Shipped,Small
1967,10385,37,85.54,2,3164.98,Shipped,Medium
1968,10396,37,90.57,8,3351.09,Shipped,Medium
1969,10400,42,72.96,8,3064.32,Shipped,Medium
1970,10414,51,76.31,2,3891.81,On Hold,Medium
1971,10108,40,100,1,5448.8,Shipped,Medium
1972,10122,43,100,5,5494.97,Shipped,Medium
1973,10135,47,100,2,6336.07,Shipped,Medium
1974,10147,23,100,2,2906.97,Shipped,Small
1975,10160,35,100,3,4767.7,Shipped,Medium
1976,10170,34,100,1,3819.56,Shipped,Medium
1977,10181,25,100,9,3861.75,Shipped,Medium
1978,10192,45,100,14,6319.35,Shipped,Medium
1979,10203,47,100,3,6996.42,Shipped,Medium
1980,10212,49,100,13,6949.67,Shipped,Medium
1981,10225,40,100,4,4550,Shipped,Medium
1982,10239,29,100,3,4479.63,Shipped,Medium
1983,10253,39,100,8,5148,Cancelled,Medium
1984,10266,24,100,9,2932.08,Shipped,Small
1985,10278,25,100,9,3159.75,Shipped,Medium
1986,10287,36,100,7,4297.32,Shipped,Medium
1987,10301,50,100,11,7723.5,Shipped,Large
1988,10310,45,100,5,5497.65,Shipped,Medium
1989,10321,26,100,13,4052.88,Shipped,Medium
1990,10331,21,100,1,3135.93,Shipped,Medium
1991,10342,42,100,6,5013.54,Shipped,Medium
1992,10355,32,100,8,5302.72,Shipped,Medium
1993,10363,31,94.58,1,2931.98,Shipped,Small
1994,10378,33,53.27,3,1757.91,Shipped,Small
1995,10390,45,100,8,6763.05,Shipped,Medium
1996,10405,76,100,3,11739.7,Shipped,Large
1997,10419,70,100,8,9240,Shipped,Large
1998,10106,50,64.83,11,3241.5,Shipped,Medium
1999,10119,28,70.29,2,1968.12,Shipped,Small
2000,10131,50,81.89,3,4094.5,Shipped,Medium
2001,10143,28,66.19,6,1853.32,Shipped,Small
2002,10155,44,77.11,4,3392.84,Shipped,Medium
2003,10168,27,73.02,18,1971.54,Shipped,Small
2004,10178,30,72.33,3,2169.9,Shipped,Small
2005,10198,43,66.19,3,2846.17,Shipped,Small
2006,10210,29,69.6,16,2018.4,Shipped,Small
2007,10222,48,56.64,3,2718.72,Shipped,Small
2008,10235,33,60.05,12,1981.65,Shipped,Small
2009,10250,40,75.06,13,3002.4,Shipped,Medium
2010,10262,48,61.42,8,2948.16,Cancelled,Small
2011,10275,41,81.89,18,3357.49,Shipped,Medium
2012,10284,21,55.96,10,1175.16,Shipped,Small
2013,10296,32,71.65,6,2292.8,Shipped,Small
2014,10308,43,76.43,16,3286.49,Shipped,Medium
2015,10316,30,77.79,8,2333.7,Shipped,Small
2016,10328,35,76.43,3,2675.05,Shipped,Small
2017,10339,45,96.92,11,4361.4,Shipped,Medium
2018,10351,34,59.37,3,2018.58,Shipped,Small
2019,10361,26,100,7,3710.98,Shipped,Medium
2020,10373,39,73,13,2847,Shipped,Small
2021,10386,41,73.32,12,3006.12,Resolved,Medium
2022,10398,41,68.24,2,2797.84,Shipped,Small
2023,10401,64,60.05,12,3843.2,On Hold,Medium
2024,10416,18,75.06,13,1351.08,Shipped,Small
2025,10100,49,34.47,1,1689.03,Shipped,Small
2026,10110,48,34.47,5,1654.56,Shipped,Small
2027,10124,46,33.23,4,1528.58,Shipped,Small
2028,10149,26,38.98,9,1013.48,Shipped,Small
2029,10162,37,38.98,7,1442.26,Shipped,Small
2030,10173,35,33.23,11,1163.05,Shipped,Small
2031,10182,23,42.26,8,971.98,Shipped,Small
2032,10193,22,41.03,12,902.66,Shipped,Small
2033,10204,39,33.23,2,1295.97,Shipped,Small
2034,10214,44,34.88,5,1534.72,Shipped,Small
2035,10227,27,43.9,8,1185.3,Shipped,Small
2036,10242,46,36.93,1,1698.78,Shipped,Small
2037,10280,33,41.85,14,1381.05,Shipped,Small
2038,10288,33,40.62,3,1340.46,Shipped,Small
2039,10303,24,40.21,1,965.04,Shipped,Small
2040,10312,31,35.29,15,1093.99,Shipped,Small
2041,10332,41,77.24,14,3166.84,Shipped,Medium
2042,10346,22,97.44,4,2143.68,Shipped,Small
2043,10368,46,37.34,3,1717.64,Shipped,Small
2044,10380,43,95.03,12,4086.29,Shipped,Medium
2045,10408,15,36.93,1,553.95,Shipped,Small
2046,10420,15,43.49,3,652.35,In Process,Small
2047,10104,26,100,5,2921.62,Shipped,Small
2048,10115,44,100,1,5568.64,Shipped,Medium
2049,10127,20,96.99,7,1939.8,Shipped,Small
2050,10141,40,94.62,1,3784.8,Shipped,Medium
2051,10152,23,100,3,2802.09,Shipped,Small
2052,10165,24,99.36,8,2384.64,Shipped,Small
2053,10176,29,100,7,2915.66,Shipped,Small
2054,10184,49,100,2,5795.72,Shipped,Medium
2055,10195,34,100,2,3699.88,Shipped,Medium
2056,10207,28,100,3,2980.6,Shipped,Small
2057,10220,37,100,7,5032.74,Shipped,Medium
2058,10230,45,100,5,4737.15,Shipped,Medium
2059,10246,46,100,1,6311.2,Shipped,Medium
2060,10271,22,100,1,3070.54,Shipped,Medium
2061,10282,39,100,10,4797.39,Shipped,Medium
2062,10292,27,100,4,3832.38,Shipped,Medium
2063,10305,36,100,1,4641.48,Shipped,Medium
2064,10314,38,100,10,4000.26,Shipped,Medium
2065,10325,44,100,5,5325.76,Shipped,Medium
2066,10336,31,100,5,4618.69,Shipped,Medium
2067,10349,23,100,2,3182.97,Shipped,Medium
2068,10359,22,100,7,2603.04,Shipped,Small
2069,10371,28,50.32,9,1408.96,Shipped,Small
2070,10383,21,93.91,4,1972.11,Shipped,Small
2071,10394,37,100,7,5207.75,Shipped,Medium
2072,10412,31,100,1,4253.2,Shipped,Medium
2073,10103,25,100,15,2873,Shipped,Small
2074,10111,26,86.68,3,2253.68,Shipped,Small
2075,10126,34,100,15,3576.12,Shipped,Medium
2076,10139,29,100,4,3276.13,Shipped,Medium
2077,10149,20,90.57,1,1811.4,Shipped,Small
2078,10163,42,91.55,5,3845.1,Shipped,Medium
2079,10173,22,100,3,2571.14,Shipped,Small
2080,10183,47,100,12,5035.11,Shipped,Medium
2081,10193,20,100,4,2279,Shipped,Small
2082,10206,33,97.39,10,3213.87,Shipped,Medium
2083,10215,39,90.57,7,3532.23,Shipped,Medium
2084,10228,33,100,6,3406.59,Shipped,Medium
2085,10244,40,86.68,4,3467.2,Shipped,Medium
2086,10257,46,78.89,4,3628.94,Shipped,Medium
2087,10269,48,97.39,2,4674.72,Shipped,Medium
2088,10280,21,78.89,6,1656.69,Shipped,Small
2089,10290,45,100,1,5171.4,Shipped,Medium
2090,10304,33,100,10,3342.57,Shipped,Medium
2091,10312,44,100,7,4884.88,Shipped,Medium
2092,10324,33,100,3,6267.69,Shipped,Medium
2093,10333,39,100,1,4424.16,Shipped,Medium
2094,10348,39,50.31,2,1962.09,Shipped,Small
2095,10358,41,100,6,6847,Shipped,Medium
2096,10369,40,86.92,3,3476.8,Shipped,Medium
2097,10382,33,100,4,4592.61,Shipped,Medium
2098,10423,28,78.89,4,2208.92,In Process,Small
2099,10106,26,63.76,3,1657.76,Shipped,Small
2100,10120,29,85.49,9,2479.21,Shipped,Small
2101,10133,46,77.52,4,3565.92,Shipped,Medium
2102,10145,33,84.77,15,2797.41,Shipped,Small
2103,10168,48,78.25,10,3756,Shipped,Medium
2104,10210,40,71,8,2840,Shipped,Small
2105,10223,23,74.62,10,1716.26,Shipped,Small
2106,10235,40,81.14,4,3245.6,Shipped,Medium
2107,10250,37,74.62,5,2760.94,Shipped,Small
2108,10263,24,75.35,11,1808.4,Shipped,Small
2109,10275,27,62.31,10,1682.37,Shipped,Small
2110,10284,21,71,2,1491,Shipped,Small
2111,10297,23,72.45,5,1666.35,Shipped,Small
2112,10308,44,83.32,8,3666.08,Shipped,Medium
2113,10317,35,83.32,1,2916.2,Shipped,Small
2114,10328,43,60.86,4,2616.98,Shipped,Small
2115,10340,40,84.77,1,3390.8,Shipped,Medium
2116,10353,35,89.9,3,3146.5,Shipped,Medium
2117,10361,25,62.46,1,1561.5,Shipped,Small
2118,10375,43,100,2,10039.6,Shipped,Large
2119,10386,50,63.34,8,3167,Resolved,Medium
2120,10398,45,78.25,14,3521.25,Shipped,Medium
2121,10401,52,81.14,4,4219.28,On Hold,Medium
2122,10416,48,74.62,5,3581.76,Shipped,Medium
2123,10108,31,68.71,10,2130.01,Shipped,Small
2124,10122,29,71.14,14,2063.06,Shipped,Small
2125,10135,23,87.31,11,2008.13,Shipped,Small
2126,10147,31,64.67,11,2004.77,Shipped,Small
2127,10159,23,67.1,6,1543.3,Shipped,Small
2128,10169,24,94.58,6,2269.92,Shipped,Small
2129,10180,28,71.14,1,1991.92,Shipped,Small
2130,10191,44,66.29,7,2916.76,Shipped,Small
2131,10211,22,92.16,6,2027.52,Shipped,Small
2132,10225,46,70.33,13,3235.18,Shipped,Medium
2133,10238,22,93.77,7,2062.94,Shipped,Small
2134,10252,38,87.31,3,3317.78,Shipped,Medium
2135,10264,47,83.27,1,3913.69,Shipped,Medium
2136,10276,48,75.18,7,3608.64,Shipped,Medium
2137,10287,40,88.12,16,3524.8,Shipped,Medium
2138,10299,32,80.84,1,2586.88,Shipped,Small
2139,10310,49,97.01,14,4753.49,Shipped,Medium
2140,10319,43,85.69,2,3684.67,Shipped,Medium
2141,10331,41,100,2,5715.4,Shipped,Medium
2142,10343,30,100,1,3098.7,Shipped,Medium
2143,10355,28,95.39,9,2670.92,Shipped,Small
2144,10363,43,100,9,5154.41,Shipped,Medium
2145,10378,41,100,2,4894.17,Shipped,Medium
2146,10390,30,82.42,10,2472.6,Shipped,Small
2147,10103,31,100,3,3224.31,Shipped,Medium
2148,10114,32,100,7,3667.52,Shipped,Medium
2149,10126,43,96.31,3,4141.33,Shipped,Medium
2150,10140,26,100,3,2829.58,Shipped,Small
2151,10151,27,100,10,3068.55,Shipped,Medium
2152,10164,24,100,1,2634.96,Resolved,Small
2153,10175,22,100,8,2436.72,Shipped,Small
2154,10184,46,100,13,4607.36,Shipped,Medium
2155,10194,37,97.27,3,3598.99,Shipped,Medium
2156,10207,49,80.9,14,3964.1,Shipped,Medium
2157,10217,21,100,3,2244.9,Shipped,Small
2158,10229,25,100,8,2793,Shipped,Small
